sender,receiver,ligand,receptor,pathway,ligand_mean_log_expr,receptor_mean_log_expr,interaction_score
ECM-remodeling FAP,schwann_cell,COL1A1,ITGB1,ECM_integrin,4.732179975233685,4.344399478342586,20.558480215828453
homeostatic FAP,inflammatory FAP,COL1A1,ITGB1,ECM_integrin,5.084146432195795,4.035099887545048,20.51503869681581
satellite_cell,schwann_cell,FN1,ITGB1,ECM_integrin,4.713455957596491,4.344399478342586,20.47713560337295
endothelial,t_cell,CXCL12,CXCR4,CXCL12,3.0110058996400517,6.796764908230814,20.465099237149456
ECM-remodeling FAP,t_cell,FN1,ITGB1,ECM_integrin,5.456936781724284,3.7090990054515887,20.240318789905736
adipogenic FAP,adipogenic FAP,FN1,ITGB1,ECM_integrin,4.402274689330545,4.522645376743493,19.909927270855686
inflammatory FAP,ECM-remodeling FAP,FN1,ITGB1,ECM_integrin,3.7081636446023034,5.318346942231802,19.721300780565794
DA-FAP,t_cell,FN1,ITGB1,ECM_integrin,5.288965217362693,3.7090990054515887,19.61729562758801
ECM-remodeling FAP,adipocyte,COL1A1,ITGB1,ECM_integrin,4.732179975233685,4.1261296884635525,19.525588286964428
t_cell,adipogenic FAP,TGFB1,TGFBR2,TGFB,3.597920173136243,5.423447770055725,19.513132139834266
adipogenic FAP,endothelial,FN1,ITGB1,ECM_integrin,4.402274689330545,4.425693832684405,19.483119942352847
adipogenic FAP,DA-FAP,FN1,ITGB1,ECM_integrin,4.402274689330545,4.420436156664212,19.45997420828445
satellite_cell,adipocyte,FN1,ITGB1,ECM_integrin,4.713455957596491,4.1261296884635525,19.448330561904285
adipogenic FAP,satellite_cell,FN1,ITGB1,ECM_integrin,4.402274689330545,4.393024497833089,19.339300556419634
adipogenic FAP,schwann_cell,FN1,ITGB1,ECM_integrin,4.402274689330545,4.344399478342586,19.12523986384839
ECM-remodeling FAP,inflammatory FAP,COL1A1,ITGB1,ECM_integrin,4.732179975233685,4.035099887545048,19.09481888590837
inflammatory FAP,smooth_muscle_pericyte,FN1,ITGB1,ECM_integrin,3.7081636446023034,5.132820103737006,19.03333690296139
satellite_cell,inflammatory FAP,FN1,ITGB1,ECM_integrin,4.713455957596491,4.035099887545048,19.019265604446137
homeostatic FAP,t_cell,COL1A1,ITGB1,ECM_integrin,5.084146432195795,3.7090990054515887,18.857602475227665
DA-FAP,adipocyte,COL1A1,ITGA1,ECM_integrin,5.840368430366636,3.204484386425788,18.715369446083972
DA-FAP,endothelial,COL1A1,ITGA1,ECM_integrin,5.840368430366636,3.1919471414053064,18.64214731606258
DA-FAP,unassigned,CXCL12,CXCR4,CXCL12,4.561811492620522,4.071164537925211,18.57188517745634
homeostatic FAP,macrophage_monocyte,FN1,ITGB1,ECM_integrin,6.04655092859216,3.049127603306565,18.4367053411693
homeostatic FAP,macrophage_monocyte,CXCL12,CXCR4,CXCL12,5.067519483467946,3.634498012965207,18.41788949332672
adipogenic FAP,adipocyte,FN1,ITGB1,ECM_integrin,4.402274689330545,4.1261296884635525,18.164356292418425
DA-FAP,macrophage_monocyte,COL1A1,ITGB1,ECM_integrin,5.840368430366636,3.049127603306565,17.808028594511146
adipogenic FAP,inflammatory FAP,FN1,ITGB1,ECM_integrin,4.402274689330545,4.035099887545048,17.763618103860093
ECM-remodeling FAP,b_cell,CXCL12,CXCR4,CXCL12,2.576647371235875,6.832470813084927,17.604867959581117
ECM-remodeling FAP,t_cell,COL1A1,ITGB1,ECM_integrin,4.732179975233685,3.7090990054515887,17.552124039757185
ECM-remodeling FAP,t_cell,CXCL12,CXCR4,CXCL12,2.576647371235875,6.796764908230814,17.51286643370117
satellite_cell,t_cell,FN1,ITGB1,ECM_integrin,4.713455957596491,3.7090990054515887,17.482674804561007
t_cell,homeostatic FAP,TGFB1,TGFBR2,TGFB,3.597920173136243,4.838394943281787,17.40815877203393
homeostatic FAP,ECM-remodeling FAP,FN1,ITGA5,ECM_integrin,6.04655092859216,2.8513649692564207,17.240923502612567
inflammatory FAP,adipogenic FAP,FN1,ITGB1,ECM_integrin,3.7081636446023034,4.522645376743493,16.770709163468908
t_cell,ECM-remodeling FAP,TGFB1,TGFBR2,TGFB,3.597920173136243,4.652798541416488,16.74039773370127
ECM-remodeling FAP,macrophage_monocyte,FN1,ITGB1,ECM_integrin,5.456936781724284,3.049127603306565,16.638896570654406
smooth_muscle_pericyte,b_cell,CXCL12,CXCR4,CXCL12,2.432793070389611,6.832470813084927,16.62198764771228
DA-FAP,macrophage_monocyte,CXCL12,CXCR4,CXCL12,4.561811492620522,3.634498012965207,16.57989480545113
smooth_muscle_pericyte,t_cell,CXCL12,CXCR4,CXCL12,2.432793070389611,6.796764908230814,16.535122569811204
inflammatory FAP,endothelial,FN1,ITGB1,ECM_integrin,3.7081636446023034,4.425693832684405,16.41119697250094
inflammatory FAP,DA-FAP,FN1,ITGB1,ECM_integrin,3.7081636446023034,4.420436156664212,16.39170064942776
adipogenic FAP,t_cell,FN1,ITGB1,ECM_integrin,4.402274689330545,3.7090990054515887,16.328472671920625
homeostatic FAP,adipocyte,COL1A1,ITGA1,ECM_integrin,5.084146432195795,3.204484386425788,16.292067860273804
inflammatory FAP,satellite_cell,FN1,ITGB1,ECM_integrin,3.7081636446023034,4.393024497833089,16.29005373271195
homeostatic FAP,endothelial,COL1A1,ITGA1,ECM_integrin,5.084146432195795,3.1919471414053064,16.228326670733356
DA-FAP,macrophage_monocyte,FN1,ITGB1,ECM_integrin,5.288965217362693,3.049127603306565,16.126729837188893
inflammatory FAP,schwann_cell,FN1,ITGB1,ECM_integrin,3.7081636446023034,4.344399478342586,16.10974420321919
macrophage_monocyte,adipogenic FAP,TGFB1,TGFBR2,TGFB,2.9477571577607864,5.423447770055725,15.98700698392354
t_cell,inflammatory FAP,TGFB1,TGFBR2,TGFB,3.597920173136243,4.406268363871525,15.853401834625386
adipogenic FAP,unassigned,CXCL12,CXCR4,CXCL12,3.8582370371223336,4.071164537925211,15.707517804442078
ECM-remodeling FAP,ECM-remodeling FAP,FN1,ITGA5,ECM_integrin,5.456936781724284,2.8513649692564207,15.559718378855495
homeostatic FAP,macrophage_monocyte,COL1A1,ITGB1,ECM_integrin,5.084146432195795,3.049127603306565,15.502211225660789
inflammatory FAP,adipocyte,FN1,ITGB1,ECM_integrin,3.7081636446023034,4.1261296884635525,15.300364103674774
ECM-remodeling FAP,adipocyte,COL1A1,ITGA1,ECM_integrin,4.732179975233685,3.204484386425788,15.164196844393118
ECM-remodeling FAP,endothelial,COL1A1,ITGA1,ECM_integrin,4.732179975233685,3.1919471414053064,15.104868344562595
DA-FAP,ECM-remodeling FAP,FN1,ITGA5,ECM_integrin,5.288965217362693,2.8513649692564207,15.080770144403655
inflammatory FAP,inflammatory FAP,FN1,ITGB1,ECM_integrin,3.7081636446023034,4.035099887545048,14.96281070533339
ECM-remodeling FAP,macrophage_monocyte,COL1A1,ITGB1,ECM_integrin,4.732179975233685,3.049127603306565,14.429020586299607
homeostatic FAP,adipogenic FAP,FN1,ITGA5,ECM_integrin,6.04655092859216,2.380264850699271,14.392392643290957
inflammatory FAP,homeostatic FAP,COL1A1,ITGB1,ECM_integrin,2.581875453457119,5.5723345420717365,14.387073772626232
satellite_cell,macrophage_monocyte,FN1,ITGB1,ECM_integrin,4.713455957596491,3.049127603306565,14.371928667277238
macrophage_monocyte,homeostatic FAP,TGFB1,TGFBR2,TGFB,2.9477571577607864,4.838394943281787,14.262413326132481
adipogenic FAP,macrophage_monocyte,CXCL12,CXCR4,CXCL12,3.8582370371223336,3.634498012965207,14.022754844969889
inflammatory FAP,t_cell,FN1,ITGB1,ECM_integrin,3.7081636446023034,3.7090990054515887,13.753946086246142
inflammatory FAP,ECM-remodeling FAP,COL1A1,ITGB1,ECM_integrin,2.581875453457119,5.318346942231802,13.731309423117017
macrophage_monocyte,ECM-remodeling FAP,TGFB1,TGFBR2,TGFB,2.9477571577607864,4.652798541416488,13.7153202040794
satellite_cell,ECM-remodeling FAP,FN1,ITGA5,ECM_integrin,4.713455957596491,2.8513649692564207,13.43978320162361
adipogenic FAP,macrophage_monocyte,FN1,ITGB1,ECM_integrin,4.402274689330545,3.049127603306565,13.423097272575598
adipocyte,unassigned,CXCL12,CXCR4,CXCL12,3.2737876416489753,4.071164537925211,13.328128151379115
inflammatory FAP,smooth_muscle_pericyte,COL1A1,ITGB1,ECM_integrin,2.581875453457119,5.132820103737006,13.2523022328498
ECM-remodeling FAP,adipogenic FAP,FN1,ITGA5,ECM_integrin,5.456936781724284,2.380264850699271,12.988954814026313
macrophage_monocyte,inflammatory FAP,TGFB1,TGFBR2,TGFB,2.9477571577607864,4.406268363871525,12.988609108617196
inflammatory FAP,schwann_cell,CXCL12,CXCR4,CXCL12,5.991529651187526,2.15520689292098,12.91298600337979
inflammatory FAP,satellite_cell,CXCL12,CXCR4,CXCL12,5.991529651187526,2.1064633861075124,12.620937837004039
DA-FAP,adipogenic FAP,FN1,ITGA5,ECM_integrin,5.288965217362693,2.380264850699271,12.589138003459448
adipogenic FAP,ECM-remodeling FAP,FN1,ITGA5,ECM_integrin,4.402274689330545,2.8513649692564207,12.552491834201309
adipogenic FAP,homeostatic FAP,COL1A1,ITGB1,ECM_integrin,2.2287172003909954,5.5723345420717365,12.41915784024816
endothelial,unassigned,CXCL12,CXCR4,CXCL12,3.0110058996400517,4.071164537925211,12.258300442098173
b_cell,adipogenic FAP,TGFB1,TGFBR2,TGFB,2.2142956966392746,5.423447770055725,12.009117058182262
adipocyte,macrophage_monocyte,CXCL12,CXCR4,CXCL12,3.2737876416489753,3.634498012965207,11.898574678443252
adipogenic FAP,ECM-remodeling FAP,COL1A1,ITGB1,ECM_integrin,2.2287172003909954,5.318346942231802,11.853091307798872
t_cell,DA-FAP,TGFB1,TGFBR2,TGFB,3.597920173136243,3.282614513541934,11.81058497890234
inflammatory FAP,adipogenic FAP,COL1A1,ITGB1,ECM_integrin,2.581875453457119,4.522645376743493,11.67690708290535
adipogenic FAP,smooth_muscle_pericyte,COL1A1,ITGB1,ECM_integrin,2.2287172003909954,5.132820103737006,11.439604451711359
inflammatory FAP,endothelial,COL1A1,ITGB1,ECM_integrin,2.581875453457119,4.425693832684405,11.426590271124423
inflammatory FAP,DA-FAP,COL1A1,ITGB1,ECM_integrin,2.581875453457119,4.420436156664212,11.413015606465656
inflammatory FAP,satellite_cell,COL1A1,ITGB1,ECM_integrin,2.581875453457119,4.393024497833089,11.34224211739104
inflammatory FAP,macrophage_monocyte,FN1,ITGB1,ECM_integrin,3.7081636446023034,3.049127603306565,11.30666412633476
satellite_cell,adipogenic FAP,FN1,ITGA5,ECM_integrin,4.713455957596491,2.380264850699271,11.219273541186
inflammatory FAP,schwann_cell,COL1A1,ITGB1,ECM_integrin,2.581875453457119,4.344399478342586,11.216698373144636
DA-FAP,smooth_muscle_pericyte,COL1A1,ITGA1,ECM_integrin,5.840368430366636,1.9022581954484825,11.109888711103524
smooth_muscle_pericyte,homeostatic FAP,FN1,ITGB1,ECM_integrin,1.9898739639324414,5.5723345420717365,11.088243423589953
endothelial,macrophage_monocyte,CXCL12,CXCR4,CXCL12,3.0110058996400517,3.634498012965207,10.943494959268284
homeostatic FAP,schwann_cell,CXCL12,CXCR4,CXCL12,5.067519483467946,2.15520689292098,10.92155292078148
homeostatic FAP,b_cell,FN1,ITGB1,ECM_integrin,6.04655092859216,1.802859462964509,10.901081559909215
t_cell,endothelial,TGFB1,TGFBR2,TGFB,3.597920173136243,2.9821270846822783,10.729455196834342
b_cell,homeostatic FAP,TGFB1,TGFBR2,TGFB,2.2142956966392746,4.838394943281787,10.713637101550088
homeostatic FAP,satellite_cell,CXCL12,CXCR4,CXCL12,5.067519483467946,2.1064633861075124,10.67454425031168
inflammatory FAP,adipocyte,COL1A1,ITGB1,ECM_integrin,2.581875453457119,4.1261296884635525,10.653152960424716
smooth_muscle_pericyte,ECM-remodeling FAP,FN1,ITGB1,ECM_integrin,1.9898739639324414,5.318346942231802,10.582840111506775
inflammatory FAP,ECM-remodeling FAP,FN1,ITGA5,ECM_integrin,3.7081636446023034,2.8513649692564207,10.573327916489223
DA-FAP,b_cell,COL1A1,ITGB1,ECM_integrin,5.840368430366636,1.802859462964509,10.529363491885666
ECM-remodeling FAP,unassigned,CXCL12,CXCR4,CXCL12,2.576647371235875,4.071164537925211,10.48995540451371
adipogenic FAP,adipogenic FAP,FN1,ITGA5,ECM_integrin,4.402274689330545,2.380264850699271,10.478579706136548
endothelial,homeostatic FAP,IL6,IL6ST,IL6,2.270437899438654,4.602391633259439,10.449444392211596
inflammatory FAP,inflammatory FAP,COL1A1,ITGB1,ECM_integrin,2.581875453457119,4.035099887545048,10.41812535190014
endothelial,ECM-remodeling FAP,IL6,IL6ST,IL6,2.270437899438654,4.552648419810252,10.336505515156697
endothelial,adipogenic FAP,IL6,IL6ST,IL6,2.270437899438654,4.551672100348742,10.334288842449324
b_cell,ECM-remodeling FAP,TGFB1,TGFBR2,TGFB,2.2142956966392746,4.652798541416488,10.302671787588023
smooth_muscle_pericyte,smooth_muscle_pericyte,FN1,ITGB1,ECM_integrin,1.9898739639324414,5.132820103737006,10.213665085975283
smooth_muscle_pericyte,homeostatic FAP,COL1A1,ITGB1,ECM_integrin,1.8258434336364373,5.5723345420717365,10.174210433667184
endothelial,homeostatic FAP,FN1,ITGB1,ECM_integrin,1.8115180661655428,5.5723345420717365,10.094384693681247
adipogenic FAP,adipogenic FAP,COL1A1,ITGB1,ECM_integrin,2.2287172003909954,4.522645376743493,10.079697542417037
DA-FAP,homeostatic FAP,IL6,IL6ST,IL6,2.158181882547291,4.602391633259439,9.932798239287758
smooth_muscle_pericyte,unassigned,CXCL12,CXCR4,CXCL12,2.432793070389611,4.071164537925211,9.904300876280374
adipogenic FAP,endothelial,COL1A1,ITGB1,ECM_integrin,2.2287172003909954,4.425693832684405,9.86361996856808
adipogenic FAP,DA-FAP,COL1A1,ITGB1,ECM_integrin,2.2287172003909954,4.420436156664212,9.851902095587795
ECM-remodeling FAP,b_cell,FN1,ITGB1,ECM_integrin,5.456936781724284,1.802859462964509,9.838090115730719
DA-FAP,schwann_cell,CXCL12,CXCR4,CXCL12,4.561811492620522,2.15520689292098,9.831647573101893
DA-FAP,ECM-remodeling FAP,IL6,IL6ST,IL6,2.158181882547291,4.552648419810252,9.82544333724204
homeostatic FAP,myonuclei_muscle_fiber,FN1,ITGB1,ECM_integrin,6.04655092859216,1.624832279599497,9.824631129018854
DA-FAP,adipogenic FAP,IL6,IL6ST,IL6,2.158181882547291,4.551672100348742,9.82333626226863
adipogenic FAP,satellite_cell,COL1A1,ITGB1,ECM_integrin,2.2287172003909954,4.393024497833089,9.790809260059621
b_cell,inflammatory FAP,TGFB1,TGFBR2,TGFB,2.2142956966392746,4.406268363871525,9.756781076358495
smooth_muscle_pericyte,ECM-remodeling FAP,COL1A1,ITGB1,ECM_integrin,1.8258434336364373,5.318346942231802,9.710468842274361
adipogenic FAP,schwann_cell,COL1A1,ITGB1,ECM_integrin,2.2287172003909954,4.344399478342586,9.682437842751789
macrophage_monocyte,DA-FAP,TGFB1,TGFBR2,TGFB,2.9477571577607864,3.282614513541934,9.676350428462678
homeostatic FAP,smooth_muscle_pericyte,COL1A1,ITGA1,ECM_integrin,5.084146432195795,1.9022581954484825,9.671359217504614
endothelial,ECM-remodeling FAP,FN1,ITGB1,ECM_integrin,1.8115180661655428,5.318346942231802,9.63428156798918
DA-FAP,satellite_cell,CXCL12,CXCR4,CXCL12,4.561811492620522,2.1064633861075124,9.60928888352959
inflammatory FAP,t_cell,COL1A1,ITGB1,ECM_integrin,2.581875453457119,3.7090990054515887,9.57643167661767
DA-FAP,b_cell,FN1,ITGB1,ECM_integrin,5.288965217362693,1.802859462964509,9.535260991412473
homeostatic FAP,inflammatory FAP,FN1,ITGA5,ECM_integrin,6.04655092859216,1.5743821358494883,9.519581765479632
DA-FAP,myonuclei_muscle_fiber,COL1A1,ITGB1,ECM_integrin,5.840368430366636,1.624832279599497,9.489619150413558
smooth_muscle_pericyte,smooth_muscle_pericyte,COL1A1,ITGB1,ECM_integrin,1.8258434336364373,5.132820103737006,9.37172588244531
ECM-remodeling FAP,macrophage_monocyte,CXCL12,CXCR4,CXCL12,2.576647371235875,3.634498012965207,9.364819750868811
endothelial,smooth_muscle_pericyte,FN1,ITGB1,ECM_integrin,1.8115180661655428,5.132820103737006,9.298196348297282
adipogenic FAP,adipocyte,COL1A1,ITGB1,ECM_integrin,2.2287172003909954,4.1261296884635525,9.195976207722659
homeostatic FAP,b_cell,COL1A1,ITGB1,ECM_integrin,5.084146432195795,1.802859462964509,9.166001506381436
homeostatic FAP,endothelial,FN1,ITGA5,ECM_integrin,6.04655092859216,1.5009326982454871,9.075466000330588
ECM-remodeling FAP,smooth_muscle_pericyte,COL1A1,ITGA1,ECM_integrin,4.732179975233685,1.9022581954484825,9.001828140225475
smooth_muscle_pericyte,adipogenic FAP,FN1,ITGB1,ECM_integrin,1.9898739639324414,4.522645376743493,8.999494283281305
adipogenic FAP,inflammatory FAP,COL1A1,ITGB1,ECM_integrin,2.2287172003909954,4.035099887545048,8.99309652466742
ECM-remodeling FAP,myonuclei_muscle_fiber,FN1,ITGB1,ECM_integrin,5.456936781724284,1.624832279599497,8.866607030679411
smooth_muscle_pericyte,macrophage_monocyte,CXCL12,CXCR4,CXCL12,2.432793070389611,3.634498012965207,8.841981580286566
inflammatory FAP,adipogenic FAP,FN1,ITGA5,ECM_integrin,3.7081636446023034,2.380264850699271,8.826411583887767
smooth_muscle_pericyte,endothelial,FN1,ITGB1,ECM_integrin,1.9898739639324414,4.425693832684405,8.806572929995076
smooth_muscle_pericyte,DA-FAP,FN1,ITGB1,ECM_integrin,1.9898739639324414,4.420436156664212,8.796110817371702
macrophage_monocyte,endothelial,TGFB1,TGFBR2,TGFB,2.9477571577607864,2.9821270846822783,8.790586459224492
smooth_muscle_pericyte,satellite_cell,FN1,ITGB1,ECM_integrin,1.9898739639324414,4.393024497833089,8.741565071155451
unassigned,adipogenic FAP,TGFB1,TGFBR2,TGFB,1.6015349855458525,5.423447770055725,8.685841346024882
smooth_muscle_pericyte,schwann_cell,FN1,ITGB1,ECM_integrin,1.9898739639324414,4.344399478342586,8.644807410875593
DA-FAP,myonuclei_muscle_fiber,FN1,ITGB1,ECM_integrin,5.288965217362693,1.624832279599497,8.593681410849873
ECM-remodeling FAP,inflammatory FAP,FN1,ITGA5,ECM_integrin,5.456936781724284,1.5743821358494883,8.591303785606712
homeostatic FAP,DA-FAP,FN1,ITGA5,ECM_integrin,6.04655092859216,1.4121910106292028,8.538884866669507
ECM-remodeling FAP,b_cell,COL1A1,ITGB1,ECM_integrin,4.732179975233685,1.802859462964509,8.531455448801205
satellite_cell,b_cell,FN1,ITGB1,ECM_integrin,4.713455957596491,1.802859462964509,8.497698676419274
DA-FAP,inflammatory FAP,FN1,ITGA5,ECM_integrin,5.288965217362693,1.5743821358494883,8.32685235534513
adipogenic FAP,schwann_cell,CXCL12,CXCR4,CXCL12,3.8582370371223336,2.15520689292098,8.315299056929073
inflammatory FAP,adipocyte,COL1A1,ITGA1,ECM_integrin,2.581875453457119,3.204484386425788,8.27357957829934
adipogenic FAP,t_cell,COL1A1,ITGB1,ECM_integrin,2.2287172003909954,3.7090990054515887,8.26653275140309
homeostatic FAP,myonuclei_muscle_fiber,COL1A1,ITGB1,ECM_integrin,5.084146432195795,1.624832279599497,8.260885237242343
smooth_muscle_pericyte,adipogenic FAP,COL1A1,ITGB1,ECM_integrin,1.8258434336364373,4.522645376743493,8.257642363793298
inflammatory FAP,endothelial,COL1A1,ITGA1,ECM_integrin,2.581875453457119,3.1919471414053064,8.241209973126981
smooth_muscle_pericyte,adipocyte,FN1,ITGB1,ECM_integrin,1.9898739639324414,4.1261296884635525,8.210478038882298
endothelial,adipogenic FAP,FN1,ITGB1,ECM_integrin,1.8115180661655428,4.522645376743493,8.192853806830906
ECM-remodeling FAP,endothelial,FN1,ITGA5,ECM_integrin,5.456936781724284,1.5009326982454871,8.190494847948475
adipocyte,homeostatic FAP,FN1,ITGB1,ECM_integrin,1.46549935968949,5.5723345420717365,8.166252703381758
adipogenic FAP,satellite_cell,CXCL12,CXCR4,CXCL12,3.8582370371223336,2.1064633861075124,8.127235053622126
smooth_muscle_pericyte,endothelial,COL1A1,ITGB1,ECM_integrin,1.8258434336364373,4.425693832684405,8.080624023692097
smooth_muscle_pericyte,DA-FAP,COL1A1,ITGB1,ECM_integrin,1.8258434336364373,4.420436156664212,8.07102433045444
smooth_muscle_pericyte,inflammatory FAP,FN1,ITGB1,ECM_integrin,1.9898739639324414,4.035099887545048,8.029340208092613
smooth_muscle_pericyte,satellite_cell,COL1A1,ITGB1,ECM_integrin,1.8258434336364373,4.393024497833089,8.020974933172553
endothelial,endothelial,FN1,ITGB1,ECM_integrin,1.8115180661655428,4.425693832684405,8.017224333225222
endothelial,DA-FAP,FN1,ITGB1,ECM_integrin,1.8115180661655428,4.420436156664212,8.007699958128597
endothelial,satellite_cell,FN1,ITGB1,ECM_integrin,1.8115180661655428,4.393024497833089,7.958043242932452
DA-FAP,endothelial,FN1,ITGA5,ECM_integrin,5.288965217362693,1.5009326982454871,7.938380834622716
adipogenic FAP,b_cell,FN1,ITGB1,ECM_integrin,4.402274689330545,1.802859462964509,7.936682582228717
smooth_muscle_pericyte,schwann_cell,COL1A1,ITGB1,ECM_integrin,1.8258434336364373,4.344399478342586,7.932193260625374
endothelial,DA-FAP,IL6,IL6ST,IL6,2.270437899438654,3.4882311781724638,7.91981226892631
inflammatory FAP,macrophage_monocyte,COL1A1,ITGB1,ECM_integrin,2.581875453457119,3.049127603306565,7.872467713435756
endothelial,schwann_cell,FN1,ITGB1,ECM_integrin,1.8115180661655428,4.344399478342586,7.869958141657754
satellite_cell,homeostatic FAP,PDGFA,PDGFRA,PDGF,1.3906269159579585,5.641947012737733,7.84584337432169
adipocyte,ECM-remodeling FAP,FN1,ITGB1,ECM_integrin,1.46549935968949,5.318346942231802,7.794034038447263
myonuclei_muscle_fiber,b_cell,CXCL12,CXCR4,CXCL12,1.1398234272417804,6.832470813084927,7.787810298699896
unassigned,homeostatic FAP,TGFB1,TGFBR2,TGFB,1.6015349855458525,4.838394943281787,7.748858775553923
myonuclei_muscle_fiber,t_cell,CXCL12,CXCR4,CXCL12,1.1398234272417804,6.796764908230814,7.747111871856311
ECM-remodeling FAP,DA-FAP,FN1,ITGA5,ECM_integrin,5.456936781724284,1.4121910106292028,7.706237068722887
ECM-remodeling FAP,myonuclei_muscle_fiber,COL1A1,ITGB1,ECM_integrin,4.732179975233685,1.624832279599497,7.6889987766340395
schwann_cell,adipogenic FAP,TGFB1,TGFBR2,TGFB,1.4174644919145825,5.423447770055725,7.687544637807314
satellite_cell,myonuclei_muscle_fiber,FN1,ITGB1,ECM_integrin,4.713455957596491,1.624832279599497,7.658575388373336
smooth_muscle_pericyte,adipocyte,COL1A1,ITGB1,ECM_integrin,1.8258434336364373,4.1261296884635525,7.533666798013536
DA-FAP,DA-FAP,IL6,IL6ST,IL6,2.158181882547291,3.4882311781724638,7.528237330868404
adipocyte,smooth_muscle_pericyte,FN1,ITGB1,ECM_integrin,1.46549935968949,5.132820103737006,7.522144575427925
endothelial,endothelial,IL6,IL6ST,IL6,2.270437899438654,3.298850720621392,7.489835700689324
endothelial,adipocyte,FN1,ITGB1,ECM_integrin,1.8115180661655428,4.1261296884635525,7.474558473993728
DA-FAP,DA-FAP,FN1,ITGA5,ECM_integrin,5.288965217362693,1.4121910106292028,7.469029135490123
endothelial,satellite_cell,IL6,IL6ST,IL6,2.270437899438654,3.285703968686027,7.459986816840753
unassigned,ECM-remodeling FAP,TGFB1,TGFBR2,TGFB,1.6015349855458525,4.652798541416488,7.451619644775219
endothelial,inflammatory FAP,IL6,IL6ST,IL6,2.270437899438654,3.2739799276040427,7.433368109633639
satellite_cell,inflammatory FAP,FN1,ITGA5,ECM_integrin,4.713455957596491,1.5743821358494883,7.420780857753258
smooth_muscle_pericyte,t_cell,FN1,ITGB1,ECM_integrin,1.9898739639324414,3.7090990054515887,7.380639540595829
smooth_muscle_pericyte,inflammatory FAP,COL1A1,ITGB1,ECM_integrin,1.8258434336364373,4.035099887545048,7.367460633741253
endothelial,inflammatory FAP,FN1,ITGB1,ECM_integrin,1.8115180661655428,4.035099887545048,7.309656345070405
b_cell,DA-FAP,TGFB1,TGFBR2,TGFB,2.2142956966392746,3.282614513541934,7.268679191061531
satellite_cell,b_cell,CXCL12,CXCR4,CXCL12,1.062568632920575,6.832470813084927,7.259969171329381
satellite_cell,t_cell,CXCL12,CXCR4,CXCL12,1.062568632920575,6.796764908230814,7.222029196821353
adipogenic FAP,myonuclei_muscle_fiber,FN1,ITGB1,ECM_integrin,4.402274689330545,1.624832279599497,7.152958018888117
adipogenic FAP,adipocyte,COL1A1,ITGA1,ECM_integrin,2.2287172003909954,3.204484386425788,7.141889470411539
ECM-remodeling FAP,adipogenic FAP,TGFB1,TGFBR2,TGFB,1.3156232953849412,5.423447770055725,7.135214227588824
DA-FAP,endothelial,IL6,IL6ST,IL6,2.158181882547291,3.298850720621392,7.119519858473164
adipogenic FAP,endothelial,COL1A1,ITGA1,ECM_integrin,2.2287172003909954,3.1919471414053064,7.113947496788875
DA-FAP,satellite_cell,IL6,IL6ST,IL6,2.158181882547291,3.285703968686027,7.091146776631916
satellite_cell,endothelial,FN1,ITGA5,ECM_integrin,4.713455957596491,1.5009326982454871,7.074580168496567
DA-FAP,inflammatory FAP,IL6,IL6ST,IL6,2.158181882547291,3.2739799276040427,7.065844163578537
unassigned,inflammatory FAP,TGFB1,TGFBR2,TGFB,1.6015349855458525,4.406268363871525,7.056792940444129
adipocyte,schwann_cell,CXCL12,CXCR4,CXCL12,3.2737876416489753,2.15520689292098,7.0556896912413904
t_cell,satellite_cell,TGFB1,TGFBR2,TGFB,3.597920173136243,1.9565788073953496,7.03961436145858
homeostatic FAP,homeostatic FAP,FN1,ITGA5,ECM_integrin,6.04655092859216,1.1561668961759801,6.9908220196803885
adipogenic FAP,inflammatory FAP,FN1,ITGA5,ECM_integrin,4.402274689330545,1.5743821358494883,6.930862627984366
adipocyte,satellite_cell,CXCL12,CXCR4,CXCL12,3.2737876416489753,2.1064633861075124,6.8961138010248275
schwann_cell,homeostatic FAP,TGFB1,TGFBR2,TGFB,1.4174644919145825,4.838394943281787,6.858253029961003
satellite_cell,homeostatic FAP,COL1A1,ITGB1,ECM_integrin,1.2200959524676651,5.5723345420717365,6.798782820577486
adipogenic FAP,macrophage_monocyte,COL1A1,ITGB1,ECM_integrin,2.2287172003909954,3.049127603306565,6.795643135676313
smooth_muscle_pericyte,t_cell,COL1A1,ITGB1,ECM_integrin,1.8258434336364373,3.7090990054515887,6.772234063811223
endothelial,t_cell,FN1,ITGB1,ECM_integrin,1.8115180661655428,3.7090990054515887,6.7190998575722
inflammatory FAP,b_cell,FN1,ITGB1,ECM_integrin,3.7081636446023034,1.802859462964509,6.685297916892225
satellite_cell,DA-FAP,FN1,ITGA5,ECM_integrin,4.713455957596491,1.4121910106292028,6.656300132314425
adipocyte,adipogenic FAP,FN1,ITGB1,ECM_integrin,1.46549935968949,4.522645376743493,6.627933903720222
adipogenic FAP,endothelial,FN1,ITGA5,ECM_integrin,4.402274689330545,1.5009326982454871,6.6075180278747085
b_cell,endothelial,TGFB1,TGFBR2,TGFB,2.2142956966392746,2.9821270846822783,6.603311170443394
schwann_cell,ECM-remodeling FAP,TGFB1,TGFBR2,TGFB,1.4174644919145825,4.652798541416488,6.595176720489833
t_cell,smooth_muscle_pericyte,TGFB1,TGFBR2,TGFB,3.597920173136243,1.8091158238473821,6.50905431816049
