regulator,target,feature_importance,spearman_sign,signed_grn_weight,spearman_rho,target_is_module_gene
KLF4,PLAUR,0.12501786404787715,1.0,0.12501786404787715,0.10732113146209207,False
KLF5,PLAUR,0.00858470563456452,1.0,0.00858470563456452,0.041192664680247196,False
RUNX1,PLAUR,0.36235636565833074,1.0,0.36235636565833074,0.19019791454987817,False
RUNX2,PLAUR,0.003000461378055969,-1.0,-0.003000461378055969,-0.010803978120880865,False
FOXO1,PLAUR,0.046323728655439045,-1.0,-0.046323728655439045,-0.019886292059043374,False
FOXO3,PLAUR,0.05891784506192649,-1.0,-0.05891784506192649,-0.0401200180969276,False
HIF1A,PLAUR,0.03710790310521158,1.0,0.03710790310521158,0.08295420070914832,False
TEAD1,PLAUR,0.02711160866498556,-1.0,-0.02711160866498556,-0.019625183218642237,False
YAP1,PLAUR,0.009805735017710466,1.0,0.009805735017710466,0.01570245410582879,False
WWTR1,PLAUR,0.028769585643559453,1.0,0.028769585643559453,0.056263667684959856,False
PPARG,POSTN,0.0011034166227682225,-1.0,-0.0011034166227682225,-0.007529203286097901,True
SMAD3,POSTN,0.028794612114977754,-1.0,-0.028794612114977754,-0.027447805539029962,True
STAT3,POSTN,0.07644579907070555,-1.0,-0.07644579907070555,-0.025854158218538627,True
CEBPA,POSTN,0.0006087804644361375,-1.0,-0.0006087804644361375,-0.011061687395844108,True
JUN,POSTN,0.14904681794997096,-1.0,-0.14904681794997096,-0.052898007306258064,True
FOS,POSTN,0.09379662494986722,1.0,0.09379662494986722,0.013875831138480123,True
KLF4,POSTN,0.09144824342362767,-1.0,-0.09144824342362767,-0.012392473980941565,True
KLF5,POSTN,0.048824845977203685,1.0,0.048824845977203685,0.051027205090717793,True
RUNX1,POSTN,0.21156889045534524,1.0,0.21156889045534524,0.11757766845669267,True
RUNX2,POSTN,0.01880437259191528,1.0,0.01880437259191528,0.016573769639483083,True
FOXO1,POSTN,0.03069594518386113,-1.0,-0.03069594518386113,-0.03960088447594232,True
FOXO3,POSTN,0.10665522527365516,-1.0,-0.10665522527365516,-0.049099062465037986,True
HIF1A,POSTN,0.05056152946683638,1.0,0.05056152946683638,0.0537314999214338,True
TEAD1,POSTN,0.00823270598571044,-1.0,-0.00823270598571044,-0.012048110360390165,True
YAP1,POSTN,0.039321560740370014,1.0,0.039321560740370014,0.0027545803321115813,True
WWTR1,POSTN,0.04409062972874908,1.0,0.04409062972874908,0.01420230125373101,True
SMAD3,PPARG,0.04394645600352244,1.0,0.04394645600352244,0.030948214561641645,True
STAT3,PPARG,0.08217003656821159,1.0,0.08217003656821159,0.04003390574813772,True
CEBPA,PPARG,0.08435003475672635,1.0,0.08435003475672635,0.06575547266207996,True
JUN,PPARG,0.05848135235808621,1.0,0.05848135235808621,0.002749803433074231,True
FOS,PPARG,0.042617847647285934,-1.0,-0.042617847647285934,-0.006832355027176871,True
KLF4,PPARG,0.059006418533827557,1.0,0.059006418533827557,0.004640361921915432,True
KLF5,PPARG,0.0361549482737981,1.0,0.0361549482737981,0.024489492531391648,True
RUNX1,PPARG,0.030540634269758775,1.0,0.030540634269758775,0.01445155787021828,True
RUNX2,PPARG,0.001631369137015818,1.0,0.001631369137015818,0.020794859526018384,True
FOXO1,PPARG,0.13991928021330335,1.0,0.13991928021330335,0.07697858960193374,True
FOXO3,PPARG,0.1517088439295323,1.0,0.1517088439295323,0.07145395234512406,True
HIF1A,PPARG,0.05785005018691497,1.0,0.05785005018691497,0.04671203757230458,True
TEAD1,PPARG,0.09632369897747961,1.0,0.09632369897747961,0.05691719241999499,True
YAP1,PPARG,0.0465739615477319,1.0,0.0465739615477319,0.034336436294295676,True
WWTR1,PPARG,0.06872506759680518,1.0,0.06872506759680518,0.05165514895510386,True
PPARG,PRSS23,0.006026480966124998,-1.0,-0.006026480966124998,-0.03575997647045994,False
SMAD3,PRSS23,0.05433259701691948,1.0,0.05433259701691948,0.058048677465827946,False
STAT3,PRSS23,0.04851496105741404,-1.0,-0.04851496105741404,-0.02034659595595124,False
CEBPA,PRSS23,0.010854109639901919,-1.0,-0.010854109639901919,-0.03003573062441981,False
JUN,PRSS23,0.09147773086625487,-1.0,-0.09147773086625487,-0.02877579217801503,False
FOS,PRSS23,0.05969235748451511,1.0,0.05969235748451511,0.013667006122456424,False
KLF4,PRSS23,0.2183829229186963,1.0,0.2183829229186963,0.11452597271388948,False
KLF5,PRSS23,0.012799133540621727,1.0,0.012799133540621727,0.01501454832740689,False
RUNX1,PRSS23,0.13007000047637562,1.0,0.13007000047637562,0.12271039268509273,False
RUNX2,PRSS23,0.0038498617616403584,1.0,0.0038498617616403584,0.019350206660874746,False
FOXO1,PRSS23,0.03477364972574308,-1.0,-0.03477364972574308,-0.046190641534593894,False
FOXO3,PRSS23,0.2656021766729162,-1.0,-0.2656021766729162,-0.13220480301149248,False
HIF1A,PRSS23,0.01147560372325856,1.0,0.01147560372325856,0.043497701107251284,False
TEAD1,PRSS23,0.010529559562790955,1.0,0.010529559562790955,0.007596625502011045,False
YAP1,PRSS23,0.01317402424068009,1.0,0.01317402424068009,0.027783607818081892,False
WWTR1,PRSS23,0.02844483034614683,1.0,0.02844483034614683,0.0379972941947845,False
PPARG,RGCC,0.0010190414800357616,1.0,0.0010190414800357616,0.013522003173139318,False
SMAD3,RGCC,0.03124991874053296,-1.0,-0.03124991874053296,-0.011074826937136066,False
STAT3,RGCC,0.09607768662732329,-1.0,-0.09607768662732329,-0.03973576675341648,False
CEBPA,RGCC,0.0006406288838305357,-1.0,-0.0006406288838305357,-0.007957152466528375,False
JUN,RGCC,0.27493177197360336,-1.0,-0.27493177197360336,-0.1093827322094972,False
FOS,RGCC,0.026636514697415764,-1.0,-0.026636514697415764,-0.010982432274170945,False
KLF4,RGCC,0.18075375636880242,1.0,0.18075375636880242,0.10574815167072206,False
KLF5,RGCC,0.02189737612633707,1.0,0.02189737612633707,0.05662597341555253,False
RUNX1,RGCC,0.23953562327324784,1.0,0.23953562327324784,0.15366635085213382,False
RUNX2,RGCC,0.00019417701566596903,1.0,0.00019417701566596903,0.009512286757864002,False
FOXO1,RGCC,0.030492835866503223,1.0,0.030492835866503223,0.010524325254878734,False
FOXO3,RGCC,0.03855168663763375,-1.0,-0.03855168663763375,-0.011672779146234748,False
HIF1A,RGCC,0.0255244590387128,1.0,0.0255244590387128,0.05796613535868715,False
TEAD1,RGCC,0.008036286567487732,1.0,0.008036286567487732,0.0037570945488406954,False
YAP1,RGCC,0.009944292793673088,1.0,0.009944292793673088,0.00799210477503039,False
WWTR1,RGCC,0.014513943909194492,1.0,0.014513943909194492,0.024125985420718546,False
PPARG,RPL13,1.597457237438213e-05,-1.0,-1.597457237438213e-05,-0.05008759995905642,False
SMAD3,RPL13,0.04578449326651303,-1.0,-0.04578449326651303,-0.18261000100889757,False
STAT3,RPL13,0.1328007821260623,-1.0,-0.1328007821260623,-0.20306286075487126,False
CEBPA,RPL13,0.0017930525813880847,-1.0,-0.0017930525813880847,-0.005640957234289624,False
JUN,RPL13,0.1664200000522554,1.0,0.1664200000522554,0.010841937364987203,False
FOS,RPL13,0.30116023188456564,1.0,0.30116023188456564,0.14265117781642597,False
KLF4,RPL13,0.07882288545467653,-1.0,-0.07882288545467653,-0.039145727400820514,False
KLF5,RPL13,0.0008396118731605781,-1.0,-0.0008396118731605781,-0.009078770946722348,False
RUNX1,RPL13,0.020148115348137808,-1.0,-0.020148115348137808,-0.006370079748267692,False
RUNX2,RPL13,0.00021099179794442717,-1.0,-0.00021099179794442717,-0.04637479601842814,False
FOXO1,RPL13,0.025523612706411083,-1.0,-0.025523612706411083,-0.19320389021982717,False
FOXO3,RPL13,0.14913842798413632,-1.0,-0.14913842798413632,-0.1876824080763543,False
HIF1A,RPL13,0.005201338041541593,-1.0,-0.005201338041541593,-0.06354559435475508,False
TEAD1,RPL13,0.02303871687668353,-1.0,-0.02303871687668353,-0.13642261963788363,False
YAP1,RPL13,0.011901542476341825,-1.0,-0.011901542476341825,-0.12537162405296706,False
WWTR1,RPL13,0.037200222957807456,-1.0,-0.037200222957807456,-0.11226689919614842,False
PPARG,RPL21,2.350943753300594e-05,-1.0,-2.350943753300594e-05,-0.03803530106593762,False
SMAD3,RPL21,0.05325335455911254,-1.0,-0.05325335455911254,-0.15980056170459395,False
STAT3,RPL21,0.05402294949247755,-1.0,-0.05402294949247755,-0.0944792628423684,False
CEBPA,RPL21,0.0001470562401338033,-1.0,-0.0001470562401338033,-0.038716693129243064,False
JUN,RPL21,0.21902434218876599,-1.0,-0.21902434218876599,-0.18379819118357618,False
FOS,RPL21,0.11737898287980929,-1.0,-0.11737898287980929,-0.12152347116052599,False
KLF4,RPL21,0.13931444913890825,1.0,0.13931444913890825,0.005159527933162346,False
KLF5,RPL21,0.0019053258046250157,-1.0,-0.0019053258046250157,-0.005519017390029153,False
RUNX1,RPL21,0.05137003647672447,1.0,0.05137003647672447,0.015633189738857477,False
RUNX2,RPL21,4.063382547467872e-05,-1.0,-4.063382547467872e-05,-0.04601780373514927,False
FOXO1,RPL21,0.1445186506393132,-1.0,-0.1445186506393132,-0.22003516941662687,False
FOXO3,RPL21,0.061091605254616536,-1.0,-0.061091605254616536,-0.10704876448011784,False
HIF1A,RPL21,0.004080898776044629,-1.0,-0.004080898776044629,-0.05440887184101488,False
TEAD1,RPL21,0.12873397089413363,-1.0,-0.12873397089413363,-0.20708179541912075,False
YAP1,RPL21,0.014900142091424796,-1.0,-0.014900142091424796,-0.13492280581280122,False
WWTR1,RPL21,0.010194092300902515,-1.0,-0.010194092300902515,-0.10787533155592889,False
PPARG,RPL41,6.201555206260773e-05,-1.0,-6.201555206260773e-05,-0.02976488301747339,False
SMAD3,RPL41,0.05521839641831596,-1.0,-0.05521839641831596,-0.15662397108687542,False
STAT3,RPL41,0.0468879011004396,-1.0,-0.0468879011004396,-0.10712678560370645,False
CEBPA,RPL41,0.00016001626932020803,-1.0,-0.00016001626932020803,-0.03289770000650175,False
JUN,RPL41,0.20165796357922003,-1.0,-0.20165796357922003,-0.1747257378732953,False
FOS,RPL41,0.08619854116327544,-1.0,-0.08619854116327544,-0.11054924124407797,False
KLF4,RPL41,0.13300627965164302,-1.0,-0.13300627965164302,-0.006851807436439612,False
KLF5,RPL41,0.001991655472316501,1.0,0.001991655472316501,0.012291717154544239,False
RUNX1,RPL41,0.07582209900111499,1.0,0.07582209900111499,0.03533079815455945,False
RUNX2,RPL41,3.823606968358562e-05,-1.0,-3.823606968358562e-05,-0.026604996768357304,False
FOXO1,RPL41,0.14730100659635798,-1.0,-0.14730100659635798,-0.20495740800290907,False
FOXO3,RPL41,0.07028001580147562,-1.0,-0.07028001580147562,-0.1011430233253789,False
HIF1A,RPL41,0.006906497320181801,-1.0,-0.006906497320181801,-0.054363864235407185,False
TEAD1,RPL41,0.15174197526476801,-1.0,-0.15174197526476801,-0.2051013315043383,False
YAP1,RPL41,0.009225474992048871,-1.0,-0.009225474992048871,-0.1335077860011743,False
WWTR1,RPL41,0.013501925747775746,-1.0,-0.013501925747775746,-0.10297142737239548,False
PPARG,RUNX1,0.0005932429388008483,1.0,0.0005932429388008483,0.014451557870218278,False
SMAD3,RUNX1,0.037361885990149925,1.0,0.037361885990149925,0.049180164820390004,False
STAT3,RUNX1,0.14273304237362638,1.0,0.14273304237362638,0.08220125558169492,False
CEBPA,RUNX1,0.0014292556056895555,-1.0,-0.0014292556056895555,-0.011198797481385138,False
JUN,RUNX1,0.15263906344085593,-1.0,-0.15263906344085593,-0.09289871202211507,False
FOS,RUNX1,0.04395010844401304,-1.0,-0.04395010844401304,-0.0227125854642312,False
KLF4,RUNX1,0.08359743211413596,1.0,0.08359743211413596,0.06022812045230502,False
KLF5,RUNX1,0.01988039796701169,1.0,0.01988039796701169,0.042285997212077084,False
RUNX2,RUNX1,0.017619685272609754,1.0,0.017619685272609754,0.046693217097084926,False
FOXO1,RUNX1,0.03963308847267997,-1.0,-0.03963308847267997,-0.0063314596256146246,False
FOXO3,RUNX1,0.06986102430461054,-1.0,-0.06986102430461054,-0.03597412128450456,False
HIF1A,RUNX1,0.20913452761885068,1.0,0.20913452761885068,0.1363958708312628,False
TEAD1,RUNX1,0.027002545842862432,1.0,0.027002545842862432,0.04107550350971858,False
YAP1,RUNX1,0.01499050704683222,1.0,0.01499050704683222,0.049734622344897304,False
WWTR1,RUNX1,0.13957419256727105,1.0,0.13957419256727105,0.10690371379344454,False
PPARG,RUNX2,0.006040830988906226,1.0,0.006040830988906226,0.020794859526018384,False
SMAD3,RUNX2,0.047461052308390116,1.0,0.047461052308390116,0.006281084771556744,False
STAT3,RUNX2,0.08786123929140241,1.0,0.08786123929140241,0.017944466517542952,False
CEBPA,RUNX2,0.08443280709916437,1.0,0.08443280709916437,0.05018990993143688,False
JUN,RUNX2,0.07199972974460106,-1.0,-0.07199972974460106,-0.00713895886428028,False
FOS,RUNX2,0.10008978179590192,-1.0,-0.10008978179590192,-0.007040502993063865,False
KLF4,RUNX2,0.10844170438942224,-1.0,-0.10844170438942224,-0.02853281237960872,False
KLF5,RUNX2,0.03430523682847798,1.0,0.03430523682847798,0.01885419362320244,False
RUNX1,RUNX2,0.09268001902526699,1.0,0.09268001902526699,0.046693217097084926,False
FOXO1,RUNX2,0.05501688868355453,1.0,0.05501688868355453,0.017992804797612002,False
FOXO3,RUNX2,0.09901794066629084,1.0,0.09901794066629084,0.03995445390780382,False
HIF1A,RUNX2,0.045734613881859454,1.0,0.045734613881859454,0.00818592022408295,False
TEAD1,RUNX2,0.04132234431365431,1.0,0.04132234431365431,0.023610334453590016,False
YAP1,RUNX2,0.03142642562002894,1.0,0.03142642562002894,0.02236155416495645,False
WWTR1,RUNX2,0.0941693853630784,1.0,0.0941693853630784,0.04241492029415373,False
PPARG,S100A10,0.001033604639057098,-1.0,-0.001033604639057098,-0.08281668934299341,False
SMAD3,S100A10,0.010326770366101176,-1.0,-0.010326770366101176,-0.013439427662963941,False
STAT3,S100A10,0.09676117124209725,-1.0,-0.09676117124209725,-0.1874378575537243,False
CEBPA,S100A10,0.0015081703503155772,-1.0,-0.0015081703503155772,-0.06002640769528459,False
JUN,S100A10,0.09526519506849485,1.0,0.09526519506849485,0.03558047339528422,False
FOS,S100A10,0.0585044731059434,1.0,0.0585044731059434,0.05596485485108876,False
KLF4,S100A10,0.12083165120064412,1.0,0.12083165120064412,0.11736182541830052,False
KLF5,S100A10,0.009141744244073694,-1.0,-0.009141744244073694,-0.047681632600751284,False
RUNX1,S100A10,0.008989755625425944,1.0,0.008989755625425944,0.0074888775403661,False
RUNX2,S100A10,0.000935647745733145,-1.0,-0.000935647745733145,-0.07729817426249616,False
FOXO1,S100A10,0.04809811178437022,-1.0,-0.04809811178437022,-0.17747378781736584,False
FOXO3,S100A10,0.5081184820373836,-1.0,-0.5081184820373836,-0.3548022109868033,False
HIF1A,S100A10,0.008955052043134031,-1.0,-0.008955052043134031,-0.03666420265869333,False
TEAD1,S100A10,0.00992994789375395,-1.0,-0.00992994789375395,-0.05264804443410777,False
YAP1,S100A10,0.008227578261614318,-1.0,-0.008227578261614318,-0.06264822762988252,False
WWTR1,S100A10,0.013372644391857634,-1.0,-0.013372644391857634,-0.0913622529422623,False
PPARG,S100A4,0.0034420999441910722,-1.0,-0.0034420999441910722,-0.1022202518168624,False
SMAD3,S100A4,0.01698957674711488,-1.0,-0.01698957674711488,-0.07635025899457144,False
STAT3,S100A4,0.06555129069925908,-1.0,-0.06555129069925908,-0.2197465770425032,False
CEBPA,S100A4,0.005033377013947165,-1.0,-0.005033377013947165,-0.07022164535216172,False
JUN,S100A4,0.055781058472505536,1.0,0.055781058472505536,0.09520704578866439,False
FOS,S100A4,0.04064911570251398,1.0,0.04064911570251398,0.13702152508230805,False
KLF4,S100A4,0.04341879901711283,1.0,0.04341879901711283,0.09654162833893423,False
KLF5,S100A4,0.0031889532144190437,-1.0,-0.0031889532144190437,-0.03685294640972356,False
RUNX1,S100A4,0.010652816137766375,-1.0,-0.010652816137766375,-0.016369600410772518,False
RUNX2,S100A4,7.984566071186402e-05,-1.0,-7.984566071186402e-05,-0.06914290366018039,False
FOXO1,S100A4,0.15113232420429903,-1.0,-0.15113232420429903,-0.23117532946537747,False
FOXO3,S100A4,0.5697612099266965,-1.0,-0.5697612099266965,-0.3868708686645163,False
HIF1A,S100A4,0.0076868476628432665,-1.0,-0.0076868476628432665,-0.0626271449943155,False
TEAD1,S100A4,0.010158852687419392,-1.0,-0.010158852687419392,-0.0856301913661897,False
YAP1,S100A4,0.0039477334739965305,-1.0,-0.0039477334739965305,-0.0831051808368661,False
WWTR1,S100A4,0.012526099435203563,-1.0,-0.012526099435203563,-0.12813186874827523,False
PPARG,SFRP2,0.00027549292357068386,1.0,0.00027549292357068386,0.004991703080431305,False
SMAD3,SFRP2,0.04112646532066122,-1.0,-0.04112646532066122,-0.011485163960933463,False
STAT3,SFRP2,0.09429200490819689,-1.0,-0.09429200490819689,-0.03225605745891051,False
CEBPA,SFRP2,0.0018575937111747953,1.0,0.0018575937111747953,0.03141412371698427,False
JUN,SFRP2,0.05850640724365075,1.0,0.05850640724365075,0.009616564728338373,False
FOS,SFRP2,0.11502196463962304,1.0,0.11502196463962304,0.08373982377975794,False
KLF4,SFRP2,0.03626394531193385,1.0,0.03626394531193385,0.006525348781573089,False
KLF5,SFRP2,0.02312132787932408,1.0,0.02312132787932408,0.04900135310975579,False
RUNX1,SFRP2,0.2232148708983761,1.0,0.2232148708983761,0.15346709883100032,False
RUNX2,SFRP2,0.006196571827871631,1.0,0.006196571827871631,0.03908489813980673,False
FOXO1,SFRP2,0.04424787370615534,-1.0,-0.04424787370615534,-0.04129226960701143,False
FOXO3,SFRP2,0.18523475117215835,-1.0,-0.18523475117215835,-0.08883923299939012,False
HIF1A,SFRP2,0.06691445392174107,1.0,0.06691445392174107,0.09188329121430211,False
TEAD1,SFRP2,0.05334536476661799,1.0,0.05334536476661799,0.060432261169247665,False
YAP1,SFRP2,0.024466352646676817,1.0,0.024466352646676817,0.05802899326608018,False
WWTR1,SFRP2,0.0259145591222674,1.0,0.0259145591222674,0.04847069741168692,False
PPARG,SFRP4,0.00617199919344665,-1.0,-0.00617199919344665,-0.05942324783166248,False
SMAD3,SFRP4,0.04080572972769015,-1.0,-0.04080572972769015,-0.025963730313675916,False
STAT3,SFRP4,0.05851187877872862,-1.0,-0.05851187877872862,-0.037729637266019814,False
CEBPA,SFRP4,0.00674588822175804,-1.0,-0.00674588822175804,-0.03359825128403411,False
JUN,SFRP4,0.06530514076724632,-1.0,-0.06530514076724632,-0.011369822321583147,False
FOS,SFRP4,0.05588155886633295,1.0,0.05588155886633295,0.024404766382023955,False
KLF4,SFRP4,0.09129752671895708,1.0,0.09129752671895708,0.08094547510203244,False
KLF5,SFRP4,0.006562917877538087,1.0,0.006562917877538087,0.049115602018459645,False
RUNX1,SFRP4,0.17820544878443476,1.0,0.17820544878443476,0.1352528651133273,False
RUNX2,SFRP4,0.0013242479172082566,1.0,0.0013242479172082566,0.004307646416244497,False
FOXO1,SFRP4,0.07865670708420182,-1.0,-0.07865670708420182,-0.09240838488666638,False
FOXO3,SFRP4,0.3638198591222538,-1.0,-0.3638198591222538,-0.1694842530592781,False
HIF1A,SFRP4,0.014048187643646253,1.0,0.014048187643646253,0.030365993833346833,False
TEAD1,SFRP4,0.01124815352636441,-1.0,-0.01124815352636441,-0.01897948222915754,False
YAP1,SFRP4,0.00995416195347522,1.0,0.00995416195347522,0.003727662095895668,False
WWTR1,SFRP4,0.011460593816717598,1.0,0.011460593816717598,0.0166463133237978,False
PPARG,SMAD3,0.0038443605580547355,1.0,0.0038443605580547355,0.030948214561641648,False
STAT3,SMAD3,0.13371615113299784,1.0,0.13371615113299784,0.0972802890183699,False
CEBPA,SMAD3,0.0006822122810403541,1.0,0.0006822122810403541,0.010190626638579782,False
JUN,SMAD3,0.0668506747730091,-1.0,-0.0668506747730091,-0.04125649935719238,False
FOS,SMAD3,0.1109326176016351,-1.0,-0.1109326176016351,-0.062351676717923264,False
KLF4,SMAD3,0.08204870229780661,1.0,0.08204870229780661,0.052518290837955686,False
KLF5,SMAD3,0.008644761770929703,-1.0,-0.008644761770929703,-0.012556293001533107,False
RUNX1,SMAD3,0.03959637963121189,1.0,0.03959637963121189,0.049180164820390004,False
RUNX2,SMAD3,0.0012912707125244773,1.0,0.0012912707125244773,0.006281084771556744,False
FOXO1,SMAD3,0.1967520427381402,1.0,0.1967520427381402,0.1360315379197048,False
FOXO3,SMAD3,0.1031657039297551,1.0,0.1031657039297551,0.08718133855871028,False
HIF1A,SMAD3,0.04744590520759262,1.0,0.04744590520759262,0.07673546386098416,False
TEAD1,SMAD3,0.10861924362057548,1.0,0.10861924362057548,0.1178805314187578,False
YAP1,SMAD3,0.05775446366643916,1.0,0.05775446366643916,0.09702259994379064,False
WWTR1,SMAD3,0.038655510078287506,1.0,0.038655510078287506,0.08500805256824262,False
PPARG,SOCS3,0.00011164381282851278,1.0,0.00011164381282851278,0.004130381394470406,False
SMAD3,SOCS3,0.005276129508822595,-1.0,-0.005276129508822595,-0.0020250385556923626,False
STAT3,SOCS3,0.04747451701192681,1.0,0.04747451701192681,0.1578521148647179,False
CEBPA,SOCS3,0.00013653206648604372,1.0,0.00013653206648604372,0.03620410344333643,False
JUN,SOCS3,0.08989992869608811,1.0,0.08989992869608811,0.3236986019636899,False
FOS,SOCS3,0.5380543750441869,1.0,0.5380543750441869,0.4332114151337832,False
KLF4,SOCS3,0.188540519508722,1.0,0.188540519508722,0.3129334913661767,False
KLF5,SOCS3,0.002074402740735577,1.0,0.002074402740735577,0.09707872521497561,False
RUNX1,SOCS3,0.06979690655573202,1.0,0.06979690655573202,0.1398256978114801,False
RUNX2,SOCS3,9.197459661177177e-05,1.0,9.197459661177177e-05,0.007920247121978901,False
FOXO1,SOCS3,0.013585112456983146,-1.0,-0.013585112456983146,-0.061365855507827,False
FOXO3,SOCS3,0.02918875075443534,-1.0,-0.02918875075443534,-0.06738720960999021,False
HIF1A,SOCS3,0.005777839962526609,1.0,0.005777839962526609,0.030340410177592172,False
TEAD1,SOCS3,0.0038168914761097083,-1.0,-0.0038168914761097083,-0.0427268850046521,False
YAP1,SOCS3,0.001936411215323006,-1.0,-0.001936411215323006,-0.010141686833460636,False
WWTR1,SOCS3,0.004238064592481837,1.0,0.004238064592481837,0.009617060045090846,False
PPARG,SPARC,0.0005416952452238823,-1.0,-0.0005416952452238823,-0.021209984926124015,False
SMAD3,SPARC,0.03378412894380218,1.0,0.03378412894380218,0.027641801721448183,False
STAT3,SPARC,0.14943702901342623,-1.0,-0.14943702901342623,-0.0799501783866661,False
CEBPA,SPARC,0.00045018508307490614,-1.0,-0.00045018508307490614,-0.010118249533586718,False
JUN,SPARC,0.07620280093478073,-1.0,-0.07620280093478073,-0.03447257148546713,False
FOS,SPARC,0.06192886101428083,-1.0,-0.06192886101428083,-0.005276433449715079,False
KLF4,SPARC,0.19623030483864287,1.0,0.19623030483864287,0.10007744798560009,False
KLF5,SPARC,0.008459323940092302,-1.0,-0.008459323940092302,-0.02416516682834994,False
RUNX1,SPARC,0.08511971637852482,1.0,0.08511971637852482,0.09610475139110533,False
RUNX2,SPARC,0.000748540303104383,1.0,0.000748540303104383,0.006142815494549296,False
FOXO1,SPARC,0.022543446377111764,-1.0,-0.022543446377111764,-0.04303972469050163,False
FOXO3,SPARC,0.27781819548699493,-1.0,-0.27781819548699493,-0.1504753883652135,False
HIF1A,SPARC,0.02703541887448996,1.0,0.02703541887448996,0.05296749749846994,False
TEAD1,SPARC,0.020171524024237678,1.0,0.020171524024237678,0.035000200508990206,False
YAP1,SPARC,0.0112080844914953,1.0,0.0112080844914953,0.029956349510252358,False
WWTR1,SPARC,0.02832074505071734,1.0,0.02832074505071734,0.0411833791652151,False
PPARG,SPP1,3.22080785694478e-05,-1.0,-3.22080785694478e-05,-0.006600179206804356,True
SMAD3,SPP1,0.025362514989066293,-1.0,-0.025362514989066293,-0.013201899597022771,True
STAT3,SPP1,0.1355771468943075,-1.0,-0.1355771468943075,-0.00028654974269133805,True
JUN,SPP1,0.12439386876341073,-1.0,-0.12439386876341073,-0.017524762585326398,True
FOS,SPP1,0.11721718573652656,1.0,0.11721718573652656,0.01890926645923887,True
KLF4,SPP1,0.13457039291345685,1.0,0.13457039291345685,0.005217170586337699,True
KLF5,SPP1,0.021357663646068375,1.0,0.021357663646068375,0.0037428326251561254,True
RUNX1,SPP1,0.07588883522626381,1.0,0.07588883522626381,0.028541880019112523,True
RUNX2,SPP1,0.02053866876807878,1.0,0.02053866876807878,0.01237252793176232,True
FOXO1,SPP1,0.052814690951257924,-1.0,-0.052814690951257924,-0.012393676901786273,True
FOXO3,SPP1,0.10824326834950607,-1.0,-0.10824326834950607,-0.005022478142368963,True
HIF1A,SPP1,0.10926337946252405,1.0,0.10926337946252405,0.024585678867341573,True
TEAD1,SPP1,0.023967697847134675,-1.0,-0.023967697847134675,-0.008884835989483008,True
YAP1,SPP1,0.005353620131772508,-1.0,-0.005353620131772508,-0.01484889848013761,True
WWTR1,SPP1,0.04541885824205639,-1.0,-0.04541885824205639,-0.0035119479755056373,True
PPARG,STAT3,0.0009488444182416864,1.0,0.0009488444182416864,0.04003390574813771,False
SMAD3,STAT3,0.07783078791143988,1.0,0.07783078791143988,0.0972802890183699,False
CEBPA,STAT3,0.0005808439579362188,1.0,0.0005808439579362188,0.0286310255568101,False
JUN,STAT3,0.08228447498083372,1.0,0.08228447498083372,0.05601043768674917,False
FOS,STAT3,0.22933534005925021,1.0,0.22933534005925021,0.05912784345610677,False
KLF4,STAT3,0.04049655767785491,1.0,0.04049655767785491,0.0582899280055399,False
KLF5,STAT3,0.007165074206289779,1.0,0.007165074206289779,0.03402118770648241,False
RUNX1,STAT3,0.0946541804444744,1.0,0.0946541804444744,0.08220125558169493,False
RUNX2,STAT3,0.0005183812637701816,1.0,0.0005183812637701816,0.017944466517542952,False
FOXO1,STAT3,0.1002261410169996,1.0,0.1002261410169996,0.11185729683709673,False
FOXO3,STAT3,0.23466925176691886,1.0,0.23466925176691886,0.13967826617485882,False
HIF1A,STAT3,0.023731315696157173,1.0,0.023731315696157173,0.05761692657422381,False
TEAD1,STAT3,0.030209532903962794,1.0,0.030209532903962794,0.05132818029811817,False
YAP1,STAT3,0.025889078100683305,1.0,0.025889078100683305,0.06166276948525532,False
WWTR1,STAT3,0.051460195595187316,1.0,0.051460195595187316,0.08827651213497892,False
PPARG,TEAD1,0.029020756025152906,1.0,0.029020756025152906,0.05691719241999499,False
SMAD3,TEAD1,0.14947813572987936,1.0,0.14947813572987936,0.11788053141875782,False
STAT3,TEAD1,0.051378709601055915,1.0,0.051378709601055915,0.05132818029811816,False
CEBPA,TEAD1,0.006039089633071144,1.0,0.006039089633071144,0.02136415723998729,False
JUN,TEAD1,0.03244032056386525,-1.0,-0.03244032056386525,-0.007539926153331528,False
FOS,TEAD1,0.034270361784081244,-1.0,-0.034270361784081244,-0.012862237220431156,False
KLF4,TEAD1,0.048987848478348396,-1.0,-0.048987848478348396,-0.012858503072877316,False
KLF5,TEAD1,0.004180972491103573,1.0,0.004180972491103573,0.008558085581482492,False
RUNX1,TEAD1,0.025691956218727535,1.0,0.025691956218727535,0.04107550350971858,False
RUNX2,TEAD1,0.0027567090511312338,1.0,0.0027567090511312338,0.023610334453590016,False
FOXO1,TEAD1,0.27018594426851533,1.0,0.27018594426851533,0.15225819794689271,False
FOXO3,TEAD1,0.10608175956139512,1.0,0.10608175956139512,0.09342256251873861,False
HIF1A,TEAD1,0.04470018886513003,1.0,0.04470018886513003,0.06236782985555803,False
YAP1,TEAD1,0.1179558881479665,1.0,0.1179558881479665,0.11234491240840311,False
